Heel_X,Heel_Y,Heel_Z,TOE_X,TOE_Y,TOY_Z,"sqrt(heel x, y, z)","sqrt(toe x, y, z)",PD_or_Non
-0.0625,0.12505,1.375,-0.0625,-0.036899,1.3437,1.3821,1.3457,0
-0.0625,0.12504,1.375,-0.0625,-0.041205,1.3438,1.3821,1.3458,0
-0.0625,0.12503,1.375,-0.0625,-0.045714,1.3438,1.3821,1.346,0
-0.0625,0.12502,1.375,-0.0625,-0.049761,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.0625,-0.052711,1.3438,1.3821,1.3462,0
-0.0625,0.12499,1.375,-0.0625,-0.054131,1.3438,1.3821,1.3463,0
-0.0625,0.12499,1.375,-0.0625,-0.053912,1.3438,1.3821,1.3463,0
-0.0625,0.12499,1.375,-0.0625,-0.052308,1.3438,1.3821,1.3462,0
-0.0625,0.12499,1.375,-0.0625,-0.049867,1.3437,1.3821,1.3461,0
-0.0625,0.12499,1.375,-0.0625,-0.047287,1.3437,1.3821,1.346,0
-0.0625,0.125,1.375,-0.0625,-0.045245,1.3437,1.3821,1.346,0
-0.0625,0.125,1.375,-0.0625,-0.044249,1.3437,1.3821,1.3459,0
-0.0625,0.125,1.375,-0.0625,-0.044549,1.3437,1.3821,1.3459,0
-0.0625,0.125,1.375,-0.0625,-0.046125,1.3437,1.3821,1.346,0
-0.0625,0.125,1.375,-0.0625,-0.048724,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.0625,-0.051948,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.0625,-0.055341,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.0625,-0.058471,1.3438,1.3821,1.3465,0
-0.0625,0.125,1.375,-0.0625,-0.060998,1.3438,1.3821,1.3466,0
-0.0625,0.125,1.375,-0.0625,-0.062711,1.3438,1.3821,1.3467,0
-0.0625,0.125,1.375,-0.0625,-0.063541,1.3438,1.3821,1.3467,0
-0.0625,0.125,1.375,-0.0625,-0.063542,1.3438,1.3821,1.3467,0
-0.0625,0.125,1.375,-0.0625,-0.06286,1.3438,1.3821,1.3467,0
-0.0625,0.125,1.375,-0.0625,-0.061684,1.3438,1.3821,1.3466,0
-0.0625,0.125,1.375,-0.0625,-0.060206,1.3438,1.3821,1.3465,0
-0.0625,0.125,1.375,-0.0625,-0.058582,1.3438,1.3821,1.3465,0
-0.0625,0.125,1.375,-0.0625,-0.056912,1.3438,1.3821,1.3464,0
-0.0625,0.125,1.375,-0.0625,-0.055236,1.3438,1.3821,1.3463,0
-0.0625,0.12501,1.375,-0.0625,-0.053567,1.3438,1.3821,1.3463,0
-0.0625,0.125,1.375,-0.0625,-0.051926,1.3438,1.3821,1.3462,0
-0.0625,0.125,1.375,-0.0625,-0.050384,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.0625,-0.049053,1.3438,1.3821,1.3461,0
-0.0625,0.12499,1.375,-0.0625,-0.048064,1.3438,1.3821,1.3461,0
-0.0625,0.12499,1.375,-0.0625,-0.047513,1.3438,1.3821,1.346,0
-0.0625,0.12498,1.375,-0.0625,-0.047443,1.3438,1.3821,1.346,0
-0.0625,0.12498,1.375,-0.0625,-0.047841,1.3438,1.3821,1.3461,0
-0.0625,0.12499,1.375,-0.0625,-0.048672,1.3438,1.3821,1.3461,0
-0.0625,0.125,1.375,-0.0625,-0.049903,1.3438,1.3821,1.3461,0
-0.0625,0.12502,1.375,-0.0625,-0.051507,1.3438,1.3821,1.3462,0
-0.0625,0.12503,1.375,-0.0625,-0.053453,1.3438,1.3821,1.3463,0
-0.0625,0.12505,1.375,-0.0625,-0.055666,1.3438,1.3821,1.3464,0
-0.0625,0.12506,1.375,-0.0625,-0.057999,1.3438,1.3821,1.3465,0
-0.0625,0.12505,1.375,-0.0625,-0.06022,1.3438,1.3821,1.3465,0
-0.0625,0.12503,1.375,-0.062501,-0.062034,1.3438,1.3821,1.3466,0
-0.0625,0.12498,1.375,-0.062501,-0.063132,1.3438,1.3821,1.3467,0
-0.0625,0.12493,1.375,-0.062501,-0.063259,1.3438,1.3821,1.3467,0
-0.0625,0.12486,1.375,-0.062501,-0.062284,1.3438,1.3821,1.3466,0
-0.0625,0.12481,1.375,-0.0625,-0.060252,1.3438,1.3821,1.3466,0
-0.0625,0.1248,1.375,-0.0625,-0.057407,1.3438,1.3821,1.3464,0
-0.0625,0.12484,1.375,-0.062499,-0.054178,1.3438,1.3821,1.3463,0
-0.0625,0.12495,1.375,-0.062498,-0.051103,1.3438,1.3821,1.3462,0
-0.0625,0.12512,1.375,-0.062497,-0.048718,1.3438,1.3821,1.3461,0
-0.0625,0.12534,1.375,-0.062498,-0.047427,1.3438,1.3821,1.346,0
-0.0625,0.12555,1.375,-0.062498,-0.047395,1.3438,1.3821,1.346,0
-0.0625,0.12569,1.375,-0.0625,-0.048518,1.3438,1.3821,1.3461,0
-0.0625,0.12567,1.375,-0.062502,-0.050475,1.3438,1.3821,1.3461,0
-0.0625,0.12541,1.375,-0.062505,-0.052832,1.3438,1.3821,1.3462,0
-0.0625,0.12487,1.375,-0.062508,-0.055162,1.3438,1.3821,1.3463,0
-0.0625,0.12405,1.375,-0.062509,-0.057125,1.3438,1.382,1.3464,0
-0.0625,0.12302,1.375,-0.062508,-0.058509,1.3438,1.3819,1.3465,0
-0.0625,0.12191,1.375,-0.062504,-0.059234,1.3438,1.3818,1.3465,0
-0.0625,0.1209,1.375,-0.062497,-0.059347,1.3438,1.3817,1.3465,0
-0.0625,0.12019,1.375,-0.062488,-0.059007,1.3438,1.3817,1.3465,0
-0.0625,0.11991,1.375,-0.062479,-0.058451,1.3438,1.3816,1.3465,0
-0.0625,0.12013,1.375,-0.062471,-0.057944,1.3438,1.3817,1.3464,0
-0.0625,0.12079,1.375,-0.062469,-0.057712,1.3438,1.3817,1.3464,0
-0.0625,0.12175,1.375,-0.062475,-0.057887,1.3438,1.3818,1.3464,0
-0.0625,0.12284,1.375,-0.062492,-0.058475,1.3438,1.3819,1.3465,0
-0.0625,0.12389,1.375,-0.062518,-0.059374,1.3438,1.382,1.3465,0
-0.0625,0.12476,1.375,-0.062552,-0.060415,1.3438,1.3821,1.3466,0
-0.0625,0.12541,1.375,-0.062584,-0.06142,1.3438,1.3821,1.3466,0
-0.0625,0.12581,1.375,-0.062606,-0.062249,1.3438,1.3822,1.3466,0
-0.0625,0.126,1.375,-0.062606,-0.062821,1.3438,1.3822,1.3467,0
-0.0625,0.126,1.375,-0.062574,-0.063118,1.3438,1.3822,1.3467,0
-0.0625,0.12583,1.375,-0.062505,-0.063179,1.3438,1.3822,1.3467,0
-0.0625,0.12548,1.375,-0.062403,-0.063073,1.3438,1.3821,1.3467,0
-0.0625,0.12494,1.375,-0.062286,-0.062877,1.3438,1.3821,1.3467,0
-0.0625,0.12416,1.375,-0.062182,-0.062662,1.3438,1.382,1.3466,0
-0.0625,0.12313,1.375,-0.062127,-0.062481,1.3438,1.3819,1.3466,0
-0.0625,0.12185,1.375,-0.062163,-0.062361,1.3438,1.3818,1.3466,0
-0.0625,0.12035,1.375,-0.062319,-0.062307,1.3438,1.3817,1.3466,0
-0.0625,0.11872,1.375,-0.062602,-0.062312,1.3438,1.3815,1.3466,0
-0.0625,0.11706,1.375,-0.062981,-0.062354,1.3438,1.3814,1.3467,0
-0.0625,0.11554,1.375,-0.063382,-0.062414,1.3438,1.3813,1.3467,0
-0.0625,0.11435,1.375,-0.063686,-0.062474,1.3438,1.3812,1.3467,0
-0.0625,0.11371,1.375,-0.063741,-0.06252,1.3438,1.3811,1.3467,0
-0.0625,0.11383,1.375,-0.063391,-0.062548,1.3438,1.3811,1.3467,0
-0.0625,0.1148,1.375,-0.062513,-0.062557,1.3438,1.3812,1.3467,0
-0.0625,0.11655,1.375,-0.061056,-0.062552,1.3438,1.3813,1.3466,0
-0.0625,0.11886,1.375,-0.059078,-0.062537,1.3438,1.3815,1.3465,0
-0.0625,0.12137,1.375,-0.056759,-0.062519,1.3438,1.3818,1.3464,0
-0.0625,0.12367,1.375,-0.054381,-0.062503,1.3438,1.382,1.3463,0
-0.0625,0.12538,1.375,-0.052283,-0.062491,1.3438,1.3821,1.3462,0
-0.0625,0.12623,1.375,-0.050783,-0.062485,1.3438,1.3822,1.3462,0
-0.0625,0.1261,1.375,-0.050113,-0.062484,1.3438,1.3822,1.3461,0
-0.0625,0.12502,1.375,-0.050367,-0.062486,1.3438,1.3821,1.3461,0
-0.0625,0.1232,1.375,-0.051489,-0.062491,1.3438,1.3819,1.3462,0
-0.0625,0.12097,1.375,-0.053293,-0.062496,1.3438,1.3817,1.3463,0
-0.0625,0.11872,1.375,-0.055502,-0.0625,1.3438,1.3815,1.3463,0
-0.0625,0.11685,1.375,-0.057804,-0.062503,1.3438,1.3814,1.3464,0
-0.0625,0.11564,1.375,-0.059909,-0.062505,1.3438,1.3813,1.3465,0
-0.0625,0.1152,1.375,-0.061604,-0.062505,1.3438,1.3812,1.3466,0
-0.0625,0.11543,1.375,-0.062775,-0.062504,1.3438,1.3813,1.3467,0
-0.0625,0.11605,1.375,-0.063416,-0.062502,1.3438,1.3813,1.3467,0
-0.0625,0.1167,1.375,-0.063607,-0.062501,1.3438,1.3814,1.3467,0
-0.0625,0.11707,1.375,-0.063475,-0.0625,1.3438,1.3814,1.3467,0
-0.0625,0.11695,1.375,-0.063165,-0.062499,1.3438,1.3814,1.3467,0
-0.0625,0.11627,1.375,-0.062806,-0.062499,1.3438,1.3813,1.3467,0
-0.0625,0.11509,1.375,-0.062491,-0.062499,1.3438,1.3812,1.3467,0
-0.0625,0.11349,1.375,-0.062274,-0.062499,1.3438,1.3811,1.3466,0
-0.0625,0.11162,1.375,-0.06217,-0.0625,1.3438,1.3809,1.3466,0
-0.0625,0.10959,1.375,-0.062165,-0.0625,1.3438,1.3808,1.3466,0
-0.0625,0.10757,1.375,-0.062229,-0.0625,1.3438,1.3806,1.3466,0
-0.0625,0.10575,1.375,-0.06233,-0.0625,1.3438,1.3805,1.3466,0
-0.0625,0.10437,1.375,-0.062437,-0.0625,1.3438,1.3804,1.3467,0
-0.0625,0.10368,1.375,-0.06253,-0.0625,1.3438,1.3803,1.3467,0
-0.0625,0.10385,1.375,-0.062596,-0.0625,1.3438,1.3803,1.3467,0
-0.0625,0.10494,1.375,-0.062633,-0.0625,1.3438,1.3804,1.3467,0
-0.0625,0.10685,1.375,-0.062641,-0.0625,1.3438,1.3806,1.3467,0
-0.0625,0.10932,1.375,-0.062626,-0.0625,1.3438,1.3808,1.3467,0
-0.0625,0.11197,1.375,-0.06259,-0.0625,1.3438,1.381,1.3467,0
-0.0625,0.11441,1.375,-0.062536,-0.0625,1.3438,1.3812,1.3467,0
-0.0625,0.11631,1.375,-0.06247,-0.0625,1.3438,1.3813,1.3467,0
-0.0625,0.11747,1.375,-0.062398,-0.0625,1.3438,1.3814,1.3466,0
-0.0625,0.11784,1.375,-0.062331,-0.0625,1.3438,1.3815,1.3466,0
-0.0625,0.11757,1.375,-0.062284,-0.0625,1.3438,1.3814,1.3466,0
-0.0625,0.1169,1.375,-0.062277,-0.0625,1.3438,1.3814,1.3466,0
-0.0625,0.11617,1.375,-0.062328,-0.0625,1.3438,1.3813,1.3466,0
-0.0625,0.11569,1.375,-0.062447,-0.0625,1.3438,1.3813,1.3467,0
-0.0625,0.11564,1.375,-0.06263,-0.0625,1.3438,1.3813,1.3467,0
-0.0625,0.11604,1.375,-0.062855,-0.0625,1.3438,1.3813,1.3467,0
-0.0625,0.11677,1.375,-0.06307,-0.0625,1.3438,1.3814,1.3467,0
-0.0625,0.11761,1.375,-0.063206,-0.0625,1.3438,1.3814,1.3467,0
-0.0625,0.11833,1.375,-0.063181,-0.0625,1.3438,1.3815,1.3467,0
-0.0625,0.11879,1.375,-0.062917,-0.0625,1.3438,1.3815,1.3467,0
-0.0625,0.11896,1.375,-0.062367,-0.0625,1.3438,1.3816,1.3466,0
-0.0625,0.11891,1.375,-0.061533,-0.0625,1.3438,1.3815,1.3466,0
-0.0625,0.11878,1.375,-0.060486,-0.0625,1.3438,1.3815,1.3466,0
-0.0625,0.11874,1.375,-0.059364,-0.0625,1.3438,1.3815,1.3465,0
-0.0625,0.11896,1.375,-0.058353,-0.0625,1.3438,1.3816,1.3465,0
-0.0625,0.11953,1.375,-0.057646,-0.062499,1.3438,1.3816,1.3464,0
-0.0625,0.12046,1.375,-0.057393,-0.062499,1.3438,1.3817,1.3464,0
-0.0625,0.12165,1.375,-0.057647,-0.062499,1.3438,1.3818,1.3464,0
-0.0625,0.12291,1.375,-0.058355,-0.062499,1.3438,1.3819,1.3465,0
-0.0625,0.124,1.375,-0.059367,-0.062499,1.3438,1.382,1.3465,0
-0.0625,0.1247,1.375,-0.060489,-0.0625,1.3438,1.3821,1.3466,0
-0.0625,0.12487,1.375,-0.061535,-0.062502,1.3438,1.3821,1.3466,0
-0.0625,0.12448,1.375,-0.062368,-0.062503,1.3438,1.382,1.3466,0
-0.0625,0.12362,1.375,-0.062916,-0.062505,1.3438,1.382,1.3467,0
-0.0625,0.12247,1.375,-0.063177,-0.062505,1.3438,1.3819,1.3467,0
-0.0625,0.12131,1.375,-0.0632,-0.062504,1.3438,1.3818,1.3467,0
-0.0625,0.12041,1.375,-0.063062,-0.062501,1.3438,1.3817,1.3467,0
-0.0625,0.11996,1.375,-0.062847,-0.062497,1.3438,1.3816,1.3467,0
-0.0625,0.12007,1.375,-0.062625,-0.062492,1.3438,1.3816,1.3467,0
-0.0625,0.12069,1.375,-0.062446,-0.062486,1.3438,1.3817,1.3467,0
-0.0625,0.12168,1.375,-0.062335,-0.062483,1.3438,1.3818,1.3466,0
-0.0625,0.12283,1.375,-0.062293,-0.062483,1.3438,1.3819,1.3466,0
-0.0625,0.12392,1.375,-0.062308,-0.062489,1.3438,1.382,1.3466,0
-0.0625,0.12481,1.375,-0.062359,-0.0625,1.3438,1.3821,1.3466,0
-0.0625,0.12541,1.375,-0.062424,-0.062516,1.3438,1.3821,1.3467,0
-0.0625,0.12571,1.375,-0.062484,-0.062535,1.3438,1.3821,1.3467,0
-0.0625,0.12575,1.375,-0.062529,-0.062552,1.3438,1.3822,1.3467,0
-0.0625,0.12562,1.375,-0.062554,-0.06256,1.3438,1.3821,1.3467,0
-0.0625,0.12539,1.375,-0.06256,-0.062555,1.3438,1.3821,1.3467,0
-0.0625,0.12515,1.375,-0.062552,-0.06253,1.3438,1.3821,1.3467,0
-0.0625,0.12496,1.375,-0.062535,-0.062485,1.3438,1.3821,1.3467,0
-0.0625,0.12483,1.375,-0.062516,-0.062424,1.3438,1.3821,1.3467,0
-0.0625,0.12478,1.375,-0.0625,-0.062359,1.3438,1.3821,1.3466,0
-0.0625,0.12479,1.375,-0.062489,-0.062308,1.3438,1.3821,1.3466,0
-0.0625,0.12484,1.375,-0.062483,-0.062293,1.3438,1.3821,1.3466,0
-0.0625,0.12491,1.375,-0.062483,-0.062334,1.3438,1.3821,1.3466,0
-0.0625,0.12498,1.375,-0.062486,-0.062445,1.3438,1.3821,1.3467,0
-0.0625,0.12503,1.375,-0.062492,-0.062624,1.3438,1.3821,1.3467,0
-0.0625,0.12506,1.375,-0.062497,-0.062846,1.3438,1.3821,1.3467,0
-0.0625,0.12507,1.375,-0.062501,-0.063062,1.3438,1.3821,1.3467,0
-0.0625,0.12506,1.375,-0.062504,-0.063201,1.3438,1.3821,1.3467,0
-0.0625,0.12504,1.375,-0.062505,-0.063179,1.3438,1.3821,1.3467,0
-0.0625,0.12502,1.375,-0.062505,-0.062919,1.3438,1.3821,1.3467,0
-0.0625,0.125,1.375,-0.062503,-0.062372,1.3438,1.3821,1.3466,0
-0.0625,0.12498,1.375,-0.062502,-0.06154,1.3438,1.3821,1.3466,0
-0.0625,0.12497,1.375,-0.0625,-0.060492,1.3438,1.3821,1.3466,0
-0.0625,0.12497,1.375,-0.062499,-0.059367,1.3438,1.3821,1.3465,0
-0.0625,0.12497,1.375,-0.062499,-0.058351,1.3438,1.3821,1.3465,0
-0.0625,0.12499,1.375,-0.062499,-0.057639,1.3438,1.3821,1.3464,0
-0.0625,0.125,1.375,-0.062499,-0.057379,1.3438,1.3821,1.3464,0
-0.0625,0.12502,1.375,-0.062499,-0.05763,1.3438,1.3821,1.3464,0
-0.0625,0.12504,1.375,-0.0625,-0.058337,1.3438,1.3821,1.3465,0
-0.0625,0.12505,1.375,-0.0625,-0.059354,1.3438,1.3821,1.3465,0
-0.0625,0.12505,1.375,-0.0625,-0.060488,1.3438,1.3821,1.3466,0
-0.0625,0.12504,1.375,-0.0625,-0.061551,1.3438,1.3821,1.3466,0
-0.0625,0.12501,1.375,-0.0625,-0.062403,1.3438,1.3821,1.3466,0
-0.0625,0.12496,1.375,-0.0625,-0.062968,1.3438,1.3821,1.3467,0
-0.0625,0.12491,1.375,-0.0625,-0.063238,1.3438,1.3821,1.3467,0
-0.0625,0.12487,1.375,-0.0625,-0.063255,1.3438,1.3821,1.3467,0
-0.0625,0.12484,1.375,-0.0625,-0.063092,1.3438,1.3821,1.3467,0
-0.0625,0.12485,1.375,-0.0625,-0.062831,1.3438,1.3821,1.3467,0
-0.0625,0.12492,1.375,-0.0625,-0.062549,1.3438,1.3821,1.3467,0
-0.0625,0.12503,1.375,-0.0625,-0.062305,1.3438,1.3821,1.3466,0
-0.0625,0.12519,1.375,-0.0625,-0.062142,1.3438,1.3821,1.3466,0
-0.0625,0.12536,1.375,-0.0625,-0.062085,1.3438,1.3821,1.3466,0
-0.0625,0.1255,1.375,-0.0625,-0.062142,1.3438,1.3821,1.3466,0
-0.0625,0.12555,1.375,-0.0625,-0.062304,1.3438,1.3821,1.3466,0
-0.0625,0.12544,1.375,-0.0625,-0.062548,1.3438,1.3821,1.3467,0
-0.0625,0.12513,1.375,-0.0625,-0.062831,1.3438,1.3821,1.3467,0
-0.0625,0.1246,1.375,-0.0625,-0.063094,1.3438,1.382,1.3467,0
-0.0625,0.12387,1.375,-0.0625,-0.063258,1.3438,1.382,1.3467,0
-0.0625,0.12304,1.375,-0.0625,-0.063242,1.3438,1.3819,1.3467,0
-0.0625,0.1222,1.375,-0.0625,-0.062973,1.3438,1.3818,1.3467,0
-0.0625,0.1215,1.375,-0.0625,-0.062407,1.3438,1.3818,1.3466,0
-0.0625,0.12105,1.375,-0.0625,-0.061553,1.3438,1.3817,1.3466,0
-0.0625,0.12086,1.375,-0.0625,-0.060485,1.3438,1.3817,1.3466,0
-0.0625,0.12087,1.375,-0.0625,-0.059346,1.3438,1.3817,1.3465,0
-0.0625,0.12091,1.375,-0.062499,-0.058324,1.3438,1.3817,1.3465,0
-0.0625,0.1208,1.375,-0.062499,-0.057613,1.3438,1.3817,1.3464,0
-0.0625,0.12034,1.375,-0.062499,-0.057363,1.3438,1.3817,1.3464,0
-0.0625,0.11948,1.375,-0.062499,-0.057627,1.3438,1.3816,1.3464,0
-0.0625,0.11828,1.375,-0.062499,-0.058351,1.3438,1.3815,1.3465,0
-0.0625,0.11692,1.375,-0.0625,-0.059383,1.3438,1.3814,1.3465,0
-0.0625,0.11565,1.375,-0.062502,-0.060527,1.3438,1.3813,1.3466,0
-0.0625,0.11474,1.375,-0.062503,-0.061592,1.3438,1.3812,1.3466,0
-0.0625,0.11438,1.375,-0.062505,-0.062433,1.3438,1.3812,1.3467,0
-0.0625,0.11467,1.375,-0.062505,-0.062974,1.3438,1.3812,1.3467,0
-0.0625,0.1156,1.375,-0.062504,-0.063209,1.3438,1.3813,1.3467,0
-0.0625,0.117,1.375,-0.062502,-0.063185,1.3438,1.3814,1.3467,0
-0.0625,0.11864,1.375,-0.062497,-0.062986,1.3438,1.3815,1.3467,0
-0.0625,0.12019,1.375,-0.062492,-0.062705,1.3438,1.3817,1.3467,0
-0.0625,0.12139,1.375,-0.062486,-0.062432,1.3438,1.3818,1.3467,0
-0.0625,0.122,1.375,-0.062483,-0.062238,1.3438,1.3818,1.3466,0
-0.0625,0.12194,1.375,-0.062482,-0.062168,1.3438,1.3818,1.3466,0
-0.0625,0.12123,1.375,-0.062487,-0.062238,1.3438,1.3817,1.3466,0
-0.0625,0.11999,1.375,-0.062499,-0.062432,1.3438,1.3816,1.3467,0
-0.0625,0.11843,1.375,-0.062515,-0.062705,1.3438,1.3815,1.3467,0
-0.0625,0.11676,1.375,-0.062535,-0.062986,1.3438,1.3814,1.3467,0
-0.0625,0.11524,1.375,-0.062552,-0.063185,1.3438,1.3812,1.3467,0
-0.0625,0.11409,1.375,-0.062562,-0.063209,1.3438,1.3811,1.3467,0
-0.0625,0.1135,1.375,-0.062558,-0.062974,1.3438,1.3811,1.3467,0
-0.0625,0.11355,1.375,-0.062534,-0.062433,1.3438,1.3811,1.3467,0
-0.0625,0.11418,1.375,-0.062489,-0.061592,1.3438,1.3811,1.3466,0
-0.0625,0.11521,1.375,-0.062427,-0.060527,1.3438,1.3812,1.3466,0
-0.0625,0.11637,1.375,-0.06236,-0.059383,1.3438,1.3813,1.3465,0
-0.0625,0.11738,1.375,-0.062305,-0.058351,1.3438,1.3814,1.3465,0
-0.0625,0.11802,1.375,-0.062285,-0.057628,1.3438,1.3815,1.3464,0
-0.0625,0.11819,1.375,-0.062321,-0.057363,1.3438,1.3815,1.3464,0
-0.0625,0.11792,1.375,-0.06243,-0.057614,1.3438,1.3815,1.3464,0
-0.0625,0.11739,1.375,-0.062608,-0.058324,1.3438,1.3814,1.3465,0
-0.0625,0.11688,1.375,-0.062836,-0.059346,1.3438,1.3814,1.3465,0
-0.0625,0.11666,1.375,-0.063062,-0.060485,1.3438,1.3814,1.3466,0
-0.0625,0.11687,1.375,-0.063216,-0.061553,1.3438,1.3814,1.3466,0
-0.0625,0.11749,1.375,-0.063212,-0.062406,1.3438,1.3814,1.3467,0
-0.0625,0.11833,1.375,-0.062968,-0.062972,1.3438,1.3815,1.3467,0
-0.0625,0.11912,1.375,-0.062428,-0.063241,1.3438,1.3816,1.3467,0
-0.0625,0.11959,1.375,-0.06159,-0.063257,1.3438,1.3816,1.3466,0
-0.0625,0.11961,1.375,-0.060518,-0.063093,1.3438,1.3816,1.3466,0
-0.0625,0.11923,1.375,-0.05935,-0.062831,1.3438,1.3816,1.3465,0
-0.0625,0.11865,1.375,-0.058278,-0.062549,1.3438,1.3815,1.3465,0
-0.0625,0.1181,1.375,-0.057506,-0.062306,1.3438,1.3815,1.3464,0
-0.0625,0.1178,1.375,-0.057201,-0.062145,1.3438,1.3815,1.3464,0
-0.0625,0.11781,1.375,-0.05744,-0.06209,1.3438,1.3815,1.3464,0
-0.0625,0.11805,1.375,-0.058189,-0.062146,1.3438,1.3815,1.3464,0
-0.0625,0.11828,1.375,-0.059312,-0.062307,1.3438,1.3815,1.3465,0
-0.0625,0.11827,1.375,-0.060614,-0.062548,1.3438,1.3815,1.3466,0
-0.0625,0.11787,1.375,-0.061882,-0.062827,1.3438,1.3815,1.3466,0
-0.0625,0.11708,1.375,-0.06293,-0.063083,1.3438,1.3814,1.3467,0
-0.0625,0.11609,1.375,-0.063616,-0.063242,1.3438,1.3813,1.3467,0
-0.0625,0.11515,1.375,-0.063854,-0.063223,1.3438,1.3812,1.3468,0
-0.0625,0.11457,1.375,-0.063616,-0.062955,1.3438,1.3812,1.3467,0
-0.0625,0.11453,1.375,-0.06293,-0.062397,1.3438,1.3812,1.3467,0
-0.0625,0.11506,1.375,-0.061882,-0.061557,1.3438,1.3812,1.3466,0
-0.0625,0.11605,1.375,-0.060614,-0.060509,1.3438,1.3813,1.3465,0
-0.0625,0.11732,1.375,-0.059312,-0.059391,1.3438,1.3814,1.3464,0
-0.0625,0.1186,1.375,-0.058189,-0.058386,1.3438,1.3815,1.3463,0
-0.0625,0.11968,1.375,-0.05744,-0.057681,1.3438,1.3816,1.3462,0
-0.0625,0.12041,1.375,-0.057201,-0.057418,1.3438,1.3817,1.3462,0
-0.0625,0.12079,1.375,-0.057506,-0.057649,1.3438,1.3817,1.3462,0
-0.0625,0.12092,1.375,-0.058278,-0.058316,1.3438,1.3817,1.3463,0
-0.0625,0.12097,1.375,-0.05935,-0.059277,1.3438,1.3817,1.3464,0
-0.0625,0.12114,1.375,-0.060518,-0.06035,1.3438,1.3817,1.3465,0
-0.0625,0.12153,1.375,-0.06159,-0.061366,1.3438,1.3818,1.3466,0
-0.0625,0.12213,1.375,-0.062428,-0.062206,1.3438,1.3818,1.3466,0
-0.0625,0.12283,1.375,-0.062968,-0.062814,1.3438,1.3819,1.3467,0
-0.0625,0.12342,1.375,-0.063212,-0.063196,1.3438,1.3819,1.3467,0
-0.0625,0.12374,1.375,-0.063216,-0.06339,1.3438,1.382,1.3467,0
-0.0625,0.12365,1.375,-0.063062,-0.063445,1.3438,1.382,1.3467,0
-0.0625,0.12314,1.375,-0.062835,-0.063393,1.3438,1.3819,1.3467,0
-0.0625,0.12233,1.375,-0.062608,-0.063239,1.3438,1.3818,1.3467,0
-0.0625,0.12142,1.375,-0.06243,-0.062962,1.3438,1.3818,1.3467,0
-0.0625,0.12066,1.375,-0.062322,-0.06253,1.3438,1.3817,1.3466,0
-0.0625,0.12026,1.375,-0.062285,-0.061921,1.3438,1.3817,1.3466,0
-0.0625,0.12033,1.375,-0.062306,-0.061149,1.3438,1.3817,1.3466,0
-0.0625,0.12088,1.375,-0.062361,-0.06028,1.3438,1.3817,1.3465,0
-0.0625,0.12178,1.375,-0.062428,-0.059426,1.3438,1.3818,1.3465,0
-0.0625,0.12284,1.375,-0.062489,-0.05873,1.3438,1.3819,1.3465,0
-0.0625,0.12388,1.375,-0.062533,-0.058316,1.3438,1.382,1.3465,0
-0.0625,0.12473,1.375,-0.062557,-0.058242,1.3438,1.3821,1.3465,0
-0.0625,0.12533,1.375,-0.06256,-0.058465,1.3437,1.3821,1.3465,0
-0.0625,0.12564,1.375,-0.06255,-0.058836,1.3437,1.3821,1.3465,0
-0.0625,0.12571,1.375,-0.062533,-0.059143,1.3438,1.3821,1.3465,0
-0.0625,0.1256,1.375,-0.062514,-0.059185,1.3438,1.3821,1.3465,0
-0.0625,0.12539,1.375,-0.062499,-0.058839,1.3438,1.3821,1.3465,0
-0.0625,0.12517,1.375,-0.06249,-0.058105,1.3438,1.3821,1.3465,0
-0.0625,0.12498,1.375,-0.062488,-0.057106,1.3438,1.3821,1.3464,0
-0.0625,0.12486,1.375,-0.06249,-0.056055,1.3438,1.3821,1.3464,0
-0.0625,0.1248,1.375,-0.062494,-0.055194,1.3438,1.3821,1.3463,0
-0.0625,0.1248,1.375,-0.062498,-0.054731,1.3438,1.3821,1.3463,0
-0.0625,0.12485,1.375,-0.062499,-0.054797,1.3438,1.3821,1.3463,0
-0.0625,0.12491,1.375,-0.062497,-0.055426,1.3438,1.3821,1.3463,0
-0.0625,0.12497,1.375,-0.062492,-0.056545,1.3438,1.3821,1.3464,0
-0.0625,0.12502,1.375,-0.062485,-0.057992,1.3438,1.3821,1.3465,0
-0.0625,0.12505,1.375,-0.06248,-0.059559,1.3438,1.3821,1.3465,0
-0.0625,0.12506,1.375,-0.062479,-0.061035,1.3438,1.3821,1.3466,0
-0.0625,0.12505,1.375,-0.062485,-0.06225,1.3438,1.3821,1.3466,0
-0.0625,0.12504,1.375,-0.0625,-0.063097,1.3438,1.3821,1.3467,0
-0.0625,0.12502,1.375,-0.062523,-0.063537,1.3438,1.3821,1.3467,0
-0.0625,0.125,1.375,-0.06255,-0.063581,1.3438,1.3821,1.3467,0
-0.0625,0.12499,1.375,-0.062575,-0.063275,1.3438,1.3821,1.3467,0
-0.0625,0.12498,1.375,-0.062588,-0.062678,1.3438,1.3821,1.3467,0
-0.0625,0.12498,1.375,-0.06258,-0.061848,1.3438,1.3821,1.3466,0
